time,cif,group,event_type
132.3333333,0.5326330152291198,High risk,cancer
135.16666669999998,0.5326330152291198,High risk,cancer
140.6,0.5326330152291198,High risk,cancer
140.7666667,0.5446710357900608,High risk,cancer
144.43333330000002,0.5446710357900608,High risk,cancer
149.8666667,0.5446710357900608,High risk,cancer
151.9,0.5446710357900608,High risk,cancer
152.93333330000002,0.5580980587234182,High risk,cancer
160.4,0.5580980587234182,High risk,cancer
164.7333333,0.5580980587234182,High risk,cancer
169.66666669999998,0.5580980587234182,High risk,cancer
177.6333333,0.5580980587234182,High risk,cancer
182.8333333,0.5580980587234182,High risk,cancer
184.2666667,0.5580980587234182,High risk,cancer
185.7,0.5750585087445013,High risk,cancer
193.1666667,0.5750585087445013,High risk,cancer
194.2,0.5750585087445013,High risk,cancer
204.4,0.5750585087445013,High risk,cancer
206.5666667,0.5750585087445013,High risk,cancer
224.4333333,0.5750585087445013,High risk,cancer
226.7,0.5750585087445013,High risk,cancer
234.4,0.5750585087445013,High risk,cancer
235.6666667,0.5750585087445013,High risk,cancer
236.0666667,0.5750585087445013,High risk,cancer
248.7666667,0.5750585087445013,High risk,cancer
250.6666667,0.5750585087445013,High risk,cancer
255.1,0.5750585087445013,High risk,cancer
255.2666667,0.5750585087445013,High risk,cancer
262.1333333,0.5750585087445013,High risk,cancer
262.8666667,0.5750585087445013,High risk,cancer
267.4,0.5750585087445013,High risk,cancer
271.3333333,0.5750585087445013,High risk,cancer
274.4,0.5750585087445013,High risk,cancer
0.0,0.0,High risk,other_cause
1.4333333330000002,0.0,High risk,other_cause
2.5333333330000003,0.008,High risk,other_cause
5.5,0.008,High risk,other_cause
5.833333333,0.008,High risk,other_cause
9.833333333,0.008,High risk,other_cause
10.06666667,0.008,High risk,other_cause
12.26666667,0.008,High risk,other_cause
14.43333333,0.008,High risk,other_cause
14.7,0.008,High risk,other_cause
15.53333333,0.016,High risk,other_cause
15.7,0.016,High risk,other_cause
15.86666667,0.016,High risk,other_cause
16.73333333,0.016,High risk,other_cause
17.2,0.016,High risk,other_cause
18.83333333,0.016,High risk,other_cause
19.83333333,0.016,High risk,other_cause
21.16666667,0.016,High risk,other_cause
21.3,0.016,High risk,other_cause
21.93333333,0.016,High risk,other_cause
22.66666667,0.016,High risk,other_cause
23.93333333,0.016,High risk,other_cause
24.86666667,0.016,High risk,other_cause
24.9,0.016,High risk,other_cause
26.73333333,0.016,High risk,other_cause
26.76666667,0.016,High risk,other_cause
27.4,0.016,High risk,other_cause
27.46666667,0.016,High risk,other_cause
28.56666667,0.016,High risk,other_cause
31.06666667,0.016,High risk,other_cause
31.16666667,0.016,High risk,other_cause
32.83333333,0.016,High risk,other_cause
34.66666667,0.016,High risk,other_cause
34.7,0.016,High risk,other_cause
35.03333333,0.016,High risk,other_cause
36.16666667,0.016,High risk,other_cause
36.43333333,0.016,High risk,other_cause
37.8,0.016,High risk,other_cause
38.13333333,0.016,High risk,other_cause
40.7,0.016,High risk,other_cause
41.16666667,0.02408333333333333,High risk,other_cause
43.13333333,0.02408333333333333,High risk,other_cause
43.4,0.02408333333333333,High risk,other_cause
44.4,0.02408333333333333,High risk,other_cause
44.63333333,0.03216666666666666,High risk,other_cause
44.8,0.03216666666666666,High risk,other_cause
46.16666667,0.03216666666666666,High risk,other_cause
46.66666667,0.03216666666666666,High risk,other_cause
47.13333333,0.03216666666666666,High risk,other_cause
47.9,0.03216666666666666,High risk,other_cause
48.43333333,0.03216666666666666,High risk,other_cause
49.23333333,0.03216666666666666,High risk,other_cause
52.46666667,0.03216666666666666,High risk,other_cause
53.36666667,0.03216666666666666,High risk,other_cause
58.13333333,0.040249999999999994,High risk,other_cause
58.93333333,0.040249999999999994,High risk,other_cause
60.66666667,0.040249999999999994,High risk,other_cause
62.53333333,0.040249999999999994,High risk,other_cause
64.86666667,0.040249999999999994,High risk,other_cause
65.13333333,0.040249999999999994,High risk,other_cause
68.06666667,0.040249999999999994,High risk,other_cause
73.13333333,0.04844880952380951,High risk,other_cause
74.46666667,0.05664761904761903,High risk,other_cause
75.23333333,0.05664761904761903,High risk,other_cause
78.76666667,0.05664761904761903,High risk,other_cause
79.1,0.05664761904761903,High risk,other_cause
82.1,0.05664761904761903,High risk,other_cause
85.33333333,0.05664761904761903,High risk,other_cause
86.53333333,0.05664761904761903,High risk,other_cause
87.0,0.05664761904761903,High risk,other_cause
88.93333333,0.05664761904761903,High risk,other_cause
89.53333333,0.05664761904761903,High risk,other_cause
89.8,0.05664761904761903,High risk,other_cause
93.5,0.06542058431400624,High risk,other_cause
98.26666667,0.06542058431400624,High risk,other_cause
98.56666667,0.06542058431400624,High risk,other_cause
98.76666667,0.06542058431400624,High risk,other_cause
101.6333333,0.06542058431400624,High risk,other_cause
102.1,0.06542058431400624,High risk,other_cause
104.0333333,0.07472752499897665,High risk,other_cause
107.0666667,0.07472752499897665,High risk,other_cause
108.3,0.08423679048144643,High risk,other_cause
109.76666670000002,0.08423679048144643,High risk,other_cause
110.1,0.08423679048144643,High risk,other_cause
112.4,0.09418834738170549,High risk,other_cause
114.6,0.09418834738170549,High risk,other_cause
116.53333329999998,0.09418834738170549,High risk,other_cause
122.0,0.09418834738170549,High risk,other_cause
122.2,0.09418834738170549,High risk,other_cause
122.26666670000002,0.09418834738170549,High risk,other_cause
125.6,0.09418834738170549,High risk,other_cause
125.7,0.09418834738170549,High risk,other_cause
125.8,0.09418834738170549,High risk,other_cause
132.2,0.09418834738170549,High risk,other_cause
132.3333333,0.09418834738170549,High risk,other_cause
135.16666669999998,0.09418834738170549,High risk,other_cause
140.6,0.10622636794264659,High risk,other_cause
140.7666667,0.10622636794264659,High risk,other_cause
144.43333330000002,0.10622636794264659,High risk,other_cause
149.8666667,0.10622636794264659,High risk,other_cause
151.9,0.10622636794264659,High risk,other_cause
152.93333330000002,0.10622636794264659,High risk,other_cause
160.4,0.11965339087600396,High risk,other_cause
164.7333333,0.11965339087600396,High risk,other_cause
169.66666669999998,0.11965339087600396,High risk,other_cause
177.6333333,0.11965339087600396,High risk,other_cause
182.8333333,0.11965339087600396,High risk,other_cause
184.2666667,0.11965339087600396,High risk,other_cause
185.7,0.11965339087600396,High risk,other_cause
193.1666667,0.11965339087600396,High risk,other_cause
194.2,0.11965339087600396,High risk,other_cause
204.4,0.11965339087600396,High risk,other_cause
206.5666667,0.1400059309013036,High risk,other_cause
224.4333333,0.1400059309013036,High risk,other_cause
226.7,0.1400059309013036,High risk,other_cause
234.4,0.1400059309013036,High risk,other_cause
235.6666667,0.1400059309013036,High risk,other_cause
236.0666667,0.1400059309013036,High risk,other_cause
248.7666667,0.1400059309013036,High risk,other_cause
250.6666667,0.1400059309013036,High risk,other_cause
255.1,0.1807110109519028,High risk,other_cause
255.2666667,0.1807110109519028,High risk,other_cause
262.1333333,0.1807110109519028,High risk,other_cause
262.8666667,0.24176863102780166,High risk,other_cause
267.4,0.24176863102780166,High risk,other_cause
271.3333333,0.24176863102780166,High risk,other_cause
274.4,0.24176863102780166,High risk,other_cause
